review_id,product_sku,star_rating,review_text,review_date,verified_purchase
PR-013625,LUMEN-BUDS-2,1,"Five stars for making sure the interface stutters constantly. Just kidding. Also, the connection disconnects at random. Support, can you help?",2025-04-28,False
PR-013626,LUMEN-BUDS-2,4,"Sadly, the wifi forgets my device. Would not recommend right now.",2026-06-06,True
PR-013627,LUMEN-BUDS-2,3,"Not gonna lie, the buttons looks fantastic. This is getting old.",2025-01-06,True
PR-013628,LUMEN-WATCH-X,4,"For the price, the fit looks fantaastic. Support, can you help?",2025-01-22,True
PR-013629,LUMEN-BUDS-2,2,"Honestly, the wifi forgets my device!! Also, the design hurts after an hour. Expected better from Lumen.",2025-01-14,True
PR-013630,LUMEN-WATCH-X,3,"Sadly, the onboarding onboarding is broken. Also, the sound noise cancellation got worse. Expected better from Lumen.",2025-09-12,True
PR-013631,LUMEN-BUDS-2,1,"Since yesterday, the onboarding setup loops forever. Also, the performance stutters constantly. Also, the box arrived late. Please fix this.",2026-01-30,False
PR-013632,LUMEN-BUDS-2,4,"I love how this is surprisingly responsive, but the account login never completes. Please fix this.",2025-07-27,True
PR-013633,LUMEN-BUDS-2,3,"Quick update, the app became painfully slow. Please fix this.",2025-07-22,True
PR-013634,LUMEN-WATCH-X,4,"Since yesterday, the connection fits perfectly.",2025-05-26,True
PR-013635,LUMEN-HUB-MINI,4,"Honestly, the interface looks fatastic. This is getting old.",2025-06-30,True
PR-013636,LUMEN-BUDS-2,5,"Since yesterday, the wifi looks fantastic.",2025-12-22,True
PR-013637,LUMEN-BUDS-2,1,"I love how this was easy to set up, but the charging drains while idle. Also, the screen became painfully slow.",2025-05-18,True
PR-013638,LUMEN-HUB-MINI,5,"Quick update, the bluetooth has excellent sound.",2025-04-08,True
PR-013639,LUMEN-HUB-MINI,2,"Sadly, the charging needs charging twice a day. Support, can you help?",2025-10-28,True
PR-013640,LUMEN-HUB-MINI,5,"Quick update, the login works exactly as promised.",2025-03-23,True
PR-013641,LUMEN-BUDS-2,2,"I love how this is surprisingly responsive, but the screen keeps crashing.",2025-09-27,True
PR-013642,LUMEN-BUDS-2,2,"Honestly, the installation onboarding is broken.",2025-04-06,True
PR-013643,LUMEN-BUDS-2,5,"Honestly, the sound looks fantastic!!",2026-03-29,False
PR-013644,LUMEN-WATCH-X,1,"Sadly, the power drain dies before lunch. This is getting old.",2026-01-08,False
PR-013645,LUMEN-WATCH-X,2,"Not gonna lie, the pairing forgets my device. Also, the fit screen is hard to read. Please fix this.",2026-02-20,True
PR-013646,LUMEN-BUDS-2,2,"Since yesterday, the box box was damaged!! Expected better from Lumen.",2025-09-08,True
PR-013647,LUMEN-BUDS-2,2,"I love how this feels premium, but the battery dies before lunch. Also, the bluetooth forgets my device. Please fix this.",2025-12-01,True
PR-013648,LUMEN-WATCH-X,5,"Honestly, the battery was easy to set up. Hope the next paatch sorts it out. :/",2025-07-01,False
PR-013649,LUMEN-BUDS-2,2,"Honestly, the battery won't hold a charge!! Expected better from Lumen.",2025-06-14,True
PR-013650,LUMEN-HUB-MINI,2,"Three weeks in, the pairing disconnects at random.",2026-05-16,True
PR-013651,LUMEN-HUB-MINI,5,"Sadly, the charge fits perfectly. Support, can you help?",2026-01-21,True
PR-013652,LUMEN-HUB-MINI,2,"I love how this works exactly as promised, but the case screen is hard to read. Support, can you help?",2026-06-15,True
PR-013653,LUMEN-BUDS-2,3,"Not gonna lie, the charging won't hold a charge.",2026-05-06,False
PR-013654,LUMEN-BUDS-2,5,"Honestly, the box looks fantastic.",2026-01-26,False
PR-013655,LUMEN-BUDS-2,1,"Sadly, the firmware keeps crashing. Support, can you help?",2025-05-10,True
PR-013656,LUMEN-BUDS-2,3,"Quick update, the charge fits perfectly. Hope the next patch sorts it out.",2026-01-20,True
PR-013657,LUMEN-BUDS-2,2,"After the latest update, the screen became painfully slow. Also, the sound sound crackles. Expected better from Lumen. ???",2026-04-06,True
PR-013658,LUMEN-BUDS-2,2,"Quick update, the sound audio cuts out.",2025-10-10,True
PR-013659,LUMEN-WATCH-X,3,"Not gonna lie, the connection is surprisingly responsive.",2026-06-05,True
PR-013660,LUMEN-HUB-MINI,3,"Sadly, the performance freezes evey few minutes. Expected better from Lumen.",2026-04-24,True
PR-013661,LUMEN-WATCH-X,2,"After the latest update, the login setup loops forever!! Also, the screen keeps crashing.",2026-06-01,True
PR-013662,LUMEN-HUB-MINI,2,"I love how this feels premium, but the power drain needs charging twice a day.",2025-10-04,True
PR-013663,LUMEN-HUB-MINI,1,"For the price, the app stutters constantly. Please fix this.",2025-03-02,True
PR-013664,LUMEN-BUDS-2,2,"Quick update, the box replacement never came. Support, can you help? :/",2025-03-25,True
PR-013665,LUMEN-HUB-MINI,1,"Three weeks in, the app freezes every few minutes. Also, the box package was already open. Also, the account login never completes. Support, can you help?",2026-05-09,True
PR-013666,LUMEN-BUDS-2,2,"Quick update, the battery life needs charging twice a day. Pleease fix this.",2025-03-05,True
PR-013667,LUMEN-WATCH-X,5,"Since yesterday, the power drain fits perfectly.",2026-06-04,True
PR-013668,LUMEN-BUDS-2,4,"After the latest update, the power drain was easy to set up. This is getting old.",2025-05-30,True
PR-013669,LUMEN-BUDS-2,1,"Not gonna lie, the microphone volume is too low. Hope the next patch sorts it out.",2025-06-23,False
PR-013670,LUMEN-HUB-MINI,2,"Since yesterday, the bluetooth forgets my device.",2025-01-20,True
PR-013671,LUMEN-BUDS-2,4,"Honestly, the charge works exactly as promised.",2025-09-13,True
PR-013672,LUMEN-HUB-MINI,2,"Not gonna lie, the noise cancellation volume is too low.",2026-06-11,True
PR-013673,LUMEN-WATCH-X,5,"After the latest update, the onboarding fits perfectly.",2025-07-17,True
PR-013674,LUMEN-BUDS-2,3,"After the latest update, the power drain drans while idle. Please fix this.",2025-09-02,True
PR-013675,LUMEN-WATCH-X,4,"Not gonna lie, the power drain is surprisingly responsive. Please fix this.",2026-06-24,False
PR-013676,LUMEN-HUB-MINI,2,"Sadly, the bluetooth disconnects at random. Also, the volume noise cancellation got worse. Also, the box wrong item was shipped.",2026-05-31,True
PR-013677,LUMEN-WATCH-X,4,"After the latest update, the screen hurts after an hour.",2025-07-08,True
PR-013678,LUMEN-BUDS-2,5,"After the latest update, the login was easy to set up. Expected better from Lumen.",2026-03-09,True
PR-013679,LUMEN-WATCH-X,4,"For the price, the wifi is surprisingly responsive. This is getting old.",2025-04-03,True
PR-013680,LUMEN-WATCH-X,1,"After the latest update, the charging needs charging twice a day.",2026-01-23,True
PR-013681,LUMEN-WATCH-X,4,"Not gonna lie, the noise cancellation fits perfectly. Support, can you help?",2026-01-27,False
PR-013682,LUMEN-BUDS-2,5,"After the latest update, the audio is surprisingly responsive.",2025-03-18,True
PR-013683,LUMEN-BUDS-2,3,"After the latest update, the onboarding made my routine easier.",2026-04-17,True
PR-013684,LUMEN-BUDS-2,2,"Three weeks in, the noise cancellation microphone sounds muffled. Would not recommend right now.",2025-02-16,True
PR-013685,LUMEN-WATCH-X,2,"Quick update, the onboarding setup loops forever. This is getting old.",2025-04-07,True
PR-013686,LUMEN-HUB-MINI,2,"Amazing job, Lumen—now my onboarding onboarding is broken.",2026-05-16,True
PR-013687,LUMEN-WATCH-X,4,"For the price, the bluetooth made my routine easier.",2026-03-07,True
PR-013688,LUMEN-BUDS-2,5,"Sadly, the screen has excellent sound.",2025-10-10,True
PR-013689,LUMEN-BUDS-2,1,"Sadly, the pairing won't sync. Hope the next patch sorts it out.",2025-01-25,True
PR-013690,LUMEN-WATCH-X,2,"After the latest update, the box arrived late. ugh",2026-05-08,True
PR-013691,LUMEN-WATCH-X,2,"I love how this feels premium, but the delivery wrong item was shipped. Expected better from Lumen.",2025-09-03,True
PR-013692,LUMEN-BUDS-2,1,"After the latest update, the battery life drains while idle. Would not recommend right now. #notimpressed",2026-04-12,True
PR-013693,LUMEN-BUDS-2,3,"Honestly, the power drain was easy to set up... Expected better from Lumen.",2026-05-15,True
PR-013694,LUMEN-WATCH-X,1,"Quick update, the battery life drains while idle. Would not recommend right now.",2025-03-15,True
PR-013695,LUMEN-HUB-MINI,2,"Honestly, the screen screeen is hard to read.",2025-06-10,False
PR-013696,LUMEN-HUB-MINI,3,"I love how this feels premium, but the battery barely lasts 6 hours.",2025-06-25,True
PR-013697,LUMEN-WATCH-X,3,"Honestly, the shipping arrived late... Support, can you help? :/",2026-04-10,False
PR-013698,LUMEN-HUB-MINI,1,"Honestly, the power drain won't hold a charge. Expected better from Lumen. ugh",2025-08-22,True
PR-013699,LUMEN-WATCH-X,3,"Love paying premium prices so the microphone sound crackles. Also, the power drain won't hold a charge. Expected better from Lumen.",2025-04-17,False
PR-013700,LUMEN-WATCH-X,4,"Sadly, the firmware was easy to set up. Would not recommend right now.",2025-08-04,False
PR-013701,LUMEN-WATCH-X,1,"Not gonna lie, the charging drains while idle. Support, can you help?",2025-08-05,True
PR-013702,LUMEN-HUB-MINI,3,"Honestly, the login made my routine easier. Would not recommend right now.",2025-10-31,True
PR-013703,LUMEN-HUB-MINI,2,"I love how this has excellent sound, but the charging neds charging twice a day. This is getting old.",2025-06-16,True
PR-013704,LUMEN-HUB-MINI,2,"Since yesterday, the fit screen is hard to read. Also, the setup setup loops forever. Supportt, can you help?",2026-05-31,True
PR-013705,LUMEN-WATCH-X,2,"After the latest update, the fit screen is hard to read. Hope the next patch sorts it out.",2025-06-10,True
PR-013706,LUMEN-HUB-MINI,5,"Quick update, the sync works exactly as promised. Support, can you help?",2025-10-09,True
PR-013707,LUMEN-HUB-MINI,5,"Quick update, the interface fits perfectly.",2025-08-06,True
PR-013708,LUMEN-HUB-MINI,2,Five stars for making sure the wifi won't sync. Just kidding.,2025-11-04,True
PR-013709,LUMEN-BUDS-2,5,"For the price, the battery life made my routine easier... Hope the next pattch sorts it out.",2026-06-28,True
PR-013710,LUMEN-BUDS-2,4,"I love how this works exactly as promised, but the case hurts after an hour. Hope the next patch sorts it out.",2026-03-14,True
PR-013711,LUMEN-WATCH-X,3,"Quick update, the installation was easy to set up. ugh",2025-03-26,True
PR-013712,LUMEN-WATCH-X,2,"Not gonna lie, the power drain barely lasts 5 hours. Also, the account onboarding is broken.",2025-07-13,True
PR-013713,LUMEN-HUB-MINI,1,"Quick update, the pairing disconnects at random. Would not recommend right now. :/",2025-02-13,True
PR-013714,LUMEN-HUB-MINI,2,"For the price, the shipping box was damaged. Hope the next patch sorts it out.",2025-03-24,True
PR-013715,LUMEN-BUDS-2,5,"Three weeks in, the audio feels premium. Please fix this.",2025-10-11,False
PR-013716,LUMEN-BUDS-2,3,"Honestly, the noise cancellation microphone sounds muffled. Would not recommend right now.",2025-04-29,True
PR-013717,LUMEN-HUB-MINI,5,"Honestly, the connection fits perfectly.",2025-05-19,True
PR-013718,LUMEN-WATCH-X,2,"Three weeks in, the battery life was easy to set up. This is getting old.",2025-12-26,True
PR-013719,LUMEN-WATCH-X,2,"Not gonna lie, the battery life dies before lunch. This is getting old.",2026-03-14,True
PR-013720,LUMEN-WATCH-X,2,"Quick update, the charge drains while idle. Would not recommend right now.",2025-12-10,True
PR-013721,LUMEN-BUDS-2,3,"Quick update, the charging dies before lunch. This is getting old.",2025-07-30,False
PR-013722,LUMEN-HUB-MINI,2,"For the price, the battery life barely lasts 3 hours.",2025-09-11,True
PR-013723,LUMEN-BUDS-2,4,"For the price, the wifi is surprisingly responsive.",2026-06-27,True
PR-013724,LUMEN-HUB-MINI,4,"I love how this fits perfectly, but the onboarding login never completes.",2026-04-06,False
PR-013725,LUMEN-WATCH-X,1,"After the latest update, the sound microphone sounds muffled. This is geting old.",2026-01-24,False
PR-013726,LUMEN-BUDS-2,2,"I love how this feels premium, but the charge drains while idle. Please fix this.",2025-06-17,True
PR-013727,LUMEN-BUDS-2,2,"After the latet update, the charging won't hold a charge. Also, the firmware freezes every few minutes. Would not recommend right now.",2025-07-29,True
PR-013728,LUMEN-BUDS-2,4,"After the latest update, the battery is surprisingly responsive.",2025-09-14,True
PR-013729,LUMEN-BUDS-2,1,"After the latest update, the wifi refuses to pair. Support, can you help?",2025-03-10,True
PR-013730,LUMEN-BUDS-2,5,"Honestly, the sync is surprisingly responsive. This is getting old.",2026-01-06,True
PR-013731,LUMEN-HUB-MINI,4,"Three weeks in, the wifi disconnects at random. Also, the setup login never completes. Support, can you help?",2025-09-21,True
PR-013732,LUMEN-HUB-MINI,3,"Not gonna lie, the app became painfully slow. Hope the next patch sorts it out.",2025-10-27,True
PR-013733,LUMEN-BUDS-2,2,"Three weeks in, the noise cancellatioon volume is too low. Expected better from Lumen. ???",2025-08-27,True
PR-013734,LUMEN-HUB-MINI,1,"Since yesterday, the battery needs charging twicce a day. Also, the noise cancellation volume is too low.",2025-05-17,True
PR-013735,LUMEN-HUB-MINI,2,"Sadly, the firmware freezes every few minutes. Also, the sound volume is too low. Support, can you help?",2025-03-04,True
PR-013736,LUMEN-BUDS-2,5,"Not gonna lie, the charge fits perfectly. Expected better from Lumen.",2025-03-21,True
PR-013737,LUMEN-BUDS-2,1,"Three weeks in, the screen fit is uncomfortable. Also, the noise cancellation volume is too low.",2025-04-12,False
PR-013738,LUMEN-WATCH-X,2,"Quick update, the delivery arrived late. Also, the screen hurts after an hour. Also, the account login never completes.",2026-01-05,False
PR-013739,LUMEN-WATCH-X,1,"Three weeks in, the package replacement never came. #notimpressed",2026-02-12,False
PR-013740,LUMEN-WATCH-X,2,"Quick update, the buttons fit is uncomfortable. Support, can you help?",2026-02-18,True
PR-013741,LUMEN-BUDS-2,1,"Since yesterday, the design screen is hard to read. Hope the next patch sorts it out. ugh",2025-10-17,True
PR-013742,LUMEN-BUDS-2,3,Love paying premium prices so the noise cancellation noise cancellation got worse. This is getting old.,2025-10-02,True
PR-013743,LUMEN-BUDS-2,1,"For the price, the connection won't sync. Hope the next patch sorts it out.",2025-01-20,False
PR-013744,LUMEN-BUDS-2,1,"After the latest update, the firmware lags after every tap.",2025-07-03,True
PR-013745,LUMEN-BUDS-2,5,"Quick update, the setup made my routine easier... Hope the next patch sorts it out.",2025-03-16,True
PR-013746,LUMEN-BUDS-2,5,"Sadly, the fit looks fantastic. Expected better from Lumen.",2025-10-15,False
PR-013747,LUMEN-WATCH-X,4,"After the latest update, the package feels premium.",2026-05-24,True
PR-013748,LUMEN-BUDS-2,2,"I love how this feels premium, but the app freezes every few minutes. Also, the charging drains while idle. Would not recommend right now.",2026-06-08,False
PR-013749,LUMEN-BUDS-2,1,Love paying premium prices so the sound sound crackles.,2025-05-19,False
PR-013750,LUMEN-WATCH-X,4,"Since yesterday, the bluetooth drops the connection. Would not recommend rigt now.",2026-06-19,False
PR-013751,LUMEN-WATCH-X,2,"Since yesterday, the audio microphone sounds muffled. Also, the installation setup loops forever.",2025-09-28,True
PR-013752,LUMEN-HUB-MINI,2,"Quick update, the sound sound crackles. Also, the battery drains while idle.",2025-02-24,True
PR-013753,LUMEN-WATCH-X,2,"For the price, the account instructions are confusing. Hope the next patch sorts it out.",2025-04-26,True
PR-013754,LUMEN-BUDS-2,1,"Quick update, the charging barely lasts 6 hours. This is getting old.",2026-06-30,True
PR-013755,LUMEN-WATCH-X,4,"I love how this was easy to set up, but the power drain barely lasts 5 hours. Also, the microphonne audio cuts out. Support, can you help?",2025-03-21,True
PR-013756,LUMEN-HUB-MINI,2,Exactly what I wantedd: a device that login never completes.,2025-05-19,True
PR-013757,LUMEN-BUDS-2,5,"Three weeks in, the interface is surprisingly responsive. Would not recommend right now.",2026-04-27,True
PR-013758,LUMEN-WATCH-X,1,"Quick update, the fit hurts after an hour...",2025-01-29,True
PR-013759,LUMEN-BUDS-2,2,"For the price, the screen keeeps crashing. Hope the next patch sorts it out.",2026-04-23,True
PR-013760,LUMEN-HUB-MINI,2,"Three weeks in, the screen hurts after an hour. Also, the account setup loops forever. Support, can you help?",2026-04-19,True
PR-013761,LUMEN-HUB-MINI,2,"Not gonna lie, the bluetooth drops the connection. Also, the battery dies before lunch.",2025-06-09,True
PR-013762,LUMEN-BUDS-2,2,"I love how this feels premium, but the performance stutters constantly.",2025-05-25,True
PR-013763,LUMEN-BUDS-2,5,"Since yesterday, the setup feels premium. Expected better from Lumen.",2026-03-01,True
PR-013764,LUMEN-BUDS-2,3,"Quick update, the battery life was easy to set up. #notimpressed",2025-11-06,True
PR-013765,LUMEN-BUDS-2,5,"After the latest update, the wifi fits perfectly. :/",2025-10-28,True
PR-013766,LUMEN-WATCH-X,4,"Quick update, the power drain looks fantastic. :/",2025-07-29,True
PR-013767,LUMEN-HUB-MINI,2,"After the latest update, the noise cancellation noise cancellation got worse. Hope the next patch sorts it out.",2026-05-19,False
PR-013768,LUMEN-BUDS-2,2,"I love how this feels premium, but the installation instructions are confusing... Also, the wifi disconnects at random. Also, the sound microphone sounds muffled. Please fix this.",2026-04-15,True
PR-013769,LUMEN-HUB-MINI,5,"Three weeks in, the buttons fits perfectly.",2026-01-14,True
PR-013770,LUMEN-HUB-MINI,4,"For the price, the charging dains while idle. This is getting old.",2025-06-21,True
PR-013771,LUMEN-BUDS-2,2,"Quick update, the onboarding account linking fails. Would not recommend right now. ???",2025-02-14,True
PR-013772,LUMEN-WATCH-X,2,"Not gonna lie, the delivery box was damaged.",2025-12-23,True
PR-013773,LUMEN-WATCH-X,3,"Sadly, the app works exactly as promised.",2025-04-02,False
PR-013774,LUMEN-BUDS-2,4,"Since yesterday, the installation setup loops forever. This is getting old.",2025-03-11,False
PR-013775,LUMEN-BUDS-2,2,"After the latest update, the setup login never completes. Please fix this.",2025-11-11,True
PR-013776,LUMEN-BUDS-2,4,"After the latest update, the battery was easy to set up. Would not recommend right now.",2026-05-19,True
PR-013777,LUMEN-BUDS-2,1,"For the price, the package replacement never came. Also, the interface stutters constantly. Hope the next patch sorts it out.",2025-11-02,False
PR-013778,LUMEN-HUB-MINI,2,"Quick update, the sound volume is too low. Also, the power drain won't hold a charge.",2025-12-28,True
PR-013779,LUMEN-HUB-MINI,1,"Three weeks in, the noise cancellation noise cancellation got worse.",2026-06-13,True
PR-013780,LUMEN-BUDS-2,1,"Not gonna lie, the charge drains while idle. Would not recommend right now.",2025-08-05,True
PR-013781,LUMEN-WATCH-X,5,"For the price, the charge is surprisingly responsive!!",2025-04-20,False
PR-013782,LUMEN-BUDS-2,2,"Amazing job, Lumen—now my connection drops the connection.",2026-02-21,True
PR-013783,LUMEN-WATCH-X,3,Exactly what I wanted: a device that arrived late. Expected better from Lumen.,2026-03-02,True
PR-013784,LUMEN-HUB-MINI,1,"I love how this works exactly as promised, but the charging needs charging twice a day. Would not recommend right now.",2025-03-01,True
PR-013785,LUMEN-BUDS-2,3,"I love how this made my routine easier, but the design hurts after an hour. Hope the next patch sorts it out.",2025-05-20,True
PR-013786,LUMEN-HUB-MINI,3,"I love how this made my routine easier, but the interface freezes every few minutes. Expected better from Lumen.",2025-08-31,True
PR-013787,LUMEN-HUB-MINI,4,"I love how this works exactly as promised, but the battery life won't hold a charge. Would not recommend right now.",2025-07-22,True
PR-013788,LUMEN-WATCH-X,2,"Since yesterday, the wifi forgets my device.",2025-07-31,True
PR-013789,LUMEN-BUDS-2,2,"I love how this looks fantastic, but the battery won't hold a charge.",2025-10-07,True
PR-013790,LUMEN-BUDS-2,5,"After the latest update, the fit feels premium. Hope the next patch sorts it out. :/",2025-02-11,True
PR-013791,LUMEN-WATCH-X,4,"Three weeks in, the wifi won't sync. Would not recommend right now.",2025-02-07,True
PR-013792,LUMEN-BUDS-2,2,"Three weeks in, the battery life needs charging twice a day. Also, the audio microphone sounds muffled. Hope the next patch sorts it out. smh",2025-01-25,True
PR-013793,LUMEN-WATCH-X,4,"For the price, the connection has excellent sound...",2025-06-22,True
PR-013794,LUMEN-BUDS-2,3,"Honestly, the app became painfully slow.",2025-10-21,True
PR-013795,LUMEN-BUDS-2,2,"Sadly, the account login never completes.",2025-03-05,True
PR-013796,LUMEN-HUB-MINI,3,"Three weeks in, the power drain works exactly as promised. Please fix this.",2025-04-24,True
PR-013797,LUMEN-BUDS-2,5,"Honestly, the audio fits perfectly.",2025-02-21,False
PR-013798,LUMEN-WATCH-X,2,"After the latest update, the screen stutters constantly.",2025-05-09,True
PR-013799,LUMEN-WATCH-X,2,"Honestly, the power drain drains while idle.",2025-12-20,True
PR-013800,LUMEN-HUB-MINI,3,"Honstly, the power drain drains while idle.",2026-05-28,True
PR-013801,LUMEN-HUB-MINI,5,"Three weeks in, the delivery looks fantastic. This is getting old.",2025-03-24,False
PR-013802,LUMEN-BUDS-2,2,"After the latest update, the fit screen is hard to read. Also, the bluetooth forgets my device. Expected better from Lumen.",2025-07-07,False
PR-013803,LUMEN-BUDS-2,1,"Honestly, the battery life needs charging twice a day. This is getting old.",2025-03-22,True
PR-013804,LUMEN-BUDS-2,1,"Honestly, the setup instructions are confusing.",2025-04-17,True
PR-013805,LUMEN-WATCH-X,3,"Quick update, the onboarding onboarding is broken.",2025-10-09,True
PR-013806,LUMEN-BUDS-2,1,"Three weeks in, the screen fit is uncomfortable. Expected better from Lumen.",2026-06-27,False
PR-013807,LUMEN-HUB-MINI,3,"Honestly, the power drain drains while idle. Support, can you help?",2026-01-09,True
PR-013808,LUMEN-HUB-MINI,2,"Since yesterday, the sync won't sync. This is getting old.",2025-03-26,True
PR-013809,LUMEN-HUB-MINI,4,"Sadly, the noise cancellation is surprisiingly responsive.",2025-07-27,True
PR-013810,LUMEN-HUB-MINI,1,"Not gonna lie, the battery drains while idle. Also, the package box was damaged.",2025-09-13,True
PR-013811,LUMEN-BUDS-2,2,"Quick update, the bluetooth drops the connection!! Would not recommend right now.",2025-01-11,True
PR-013812,LUMEN-BUDS-2,1,"Since yesterday, the battery drains while idle. Hope the next patch sorts it out.",2025-02-28,True
PR-013813,LUMEN-WATCH-X,2,"Honestly, the pairing disconnects at random. Expected better from Lumen.",2025-08-07,True
PR-013814,LUMEN-BUDS-2,2,"Quick update, the box package was already open. Would not recommend right now.",2025-10-01,True
PR-013815,LUMEN-WATCH-X,2,"I love how this made my routine easier, but the account login never completes. Expected better from Lumen.",2026-06-11,True
PR-013816,LUMEN-BUDS-2,5,"Honestly, the replacement fits perfectly.",2025-04-22,True
PR-013817,LUMEN-HUB-MINI,1,"Quick update, the sync won't sync.",2026-03-07,True
PR-013818,LUMEN-HUB-MINI,1,"Sadly, the battery life needs charging twice a day.",2025-03-02,True
PR-013819,LUMEN-HUB-MINI,2,"I love how this feels premium, but the sync refuses to pair. Would not recommend right now.",2025-01-03,True
PR-013820,LUMEN-HUB-MINI,4,"Three weeks in, the power drain fits perfectly. Hope the next patch sorts it out.",2025-03-01,True
PR-013821,LUMEN-BUDS-2,4,"Since yesterday, the design was easy to set up. Expected better from Lumen.",2025-11-04,True
PR-013822,LUMEN-HUB-MINI,1,"Not gonna lie, the design case scratches easily.",2025-02-07,False
PR-013823,LUMEN-BUDS-2,3,"For the price, the firmware freezes every few minutes.",2025-07-08,True
PR-013824,LUMEN-HUB-MINI,1,"After the latest update, the interface lags after every tap.",2025-03-20,False
PR-013825,LUMEN-BUDS-2,2,"I love how this feels premium, but the noise cancellation audio cuts out. Also, the login setup loops forever. Hope the next patch sorts it out.",2025-06-04,True
PR-013826,LUMEN-WATCH-X,5,"For the price, the fit works exactly as promised. Expected better from Lumen.",2026-05-17,True
PR-013827,LUMEN-WATCH-X,2,"Three weeks in, the battery life drains while idle. Would not recommend right now.",2025-05-12,True
PR-013828,LUMEN-BUDS-2,4,"Quick update, the screen works exactly as promised. Would not recommend right now.",2025-06-10,True
PR-013829,LUMEN-WATCH-X,1,"Honestly, the installation onboarding is broken.",2026-03-28,True
PR-013830,LUMEN-WATCH-X,1,"Since yesterday, the box replacement never came. Hope the next patch sorts it out.",2025-07-22,True
PR-013831,LUMEN-HUB-MINI,3,"After the latest update, the screen fit is uncomfortable. Would not recommend right now.",2025-05-06,True
PR-013832,LUMEN-BUDS-2,2,"I love how this works exactly as promised, but the power drain won't hold a charge. Hope the next patch sorts it out.",2025-09-26,True
PR-013833,LUMEN-BUDS-2,3,"Sadly, the charge barely lasts 3 hours.",2026-03-01,True
PR-013834,LUMEN-WATCH-X,5,"Quick update, the sync looks fantastic. Would not recommend right now.",2025-04-29,True
PR-013835,LUMEN-BUDS-2,4,"Since yesterday, the battery made my routine easier.",2026-02-24,True
PR-013836,LUMEN-BUDS-2,2,"I love how this looks fantastic, but the case buttons feel cheap. Hope the next patch sorts it out.",2025-01-15,True
PR-013837,LUMEN-WATCH-X,5,"Honestly, the app fits perfectly.",2026-03-09,True
PR-013838,LUMEN-HUB-MINI,4,"Honestly, the design was easy to set up. Would not recommend right now.",2026-03-17,True
PR-013839,LUMEN-WATCH-X,3,"Three weeks in, the power drain won't hold a charge... Also, the sync won't sync.",2026-03-15,True
PR-013840,LUMEN-BUDS-2,5,"I love how this is surprisingly responsive, but the account lgin never completes. Expected better from Lumen.",2025-03-31,True
PR-013841,LUMEN-BUDS-2,1,"Since yesterday, the charge drains while idle. Please fix this.",2025-10-06,True
PR-013842,LUMEN-WATCH-X,3,"Three weeks in, the bluetooth refuses to pair.",2026-06-10,True
PR-013843,LUMEN-WATCH-X,1,"I love how this has excellent soound, but the design buttons feel cheap. Hope the next patch sorts it out.",2025-02-22,True
PR-013844,LUMEN-BUDS-2,3,"After the latest update, the onboarding onboarding is broken. Support, can you help?",2025-03-01,True
PR-013845,LUMEN-WATCH-X,3,"I love how this fits perfectly, but the fit fit is uncomfortable. This is getting old.",2026-05-14,True
PR-013846,LUMEN-BUDS-2,2,"For the price, the bluetooth refuses to pair. Also, the charging drains while idle. Also, the volume audio cuts out.",2025-02-02,True
PR-013847,LUMEN-BUDS-2,3,"Sadly, the performance stutters constantly. Hope the next patch sorts it out.",2025-12-24,False
PR-013848,LUMEN-WATCH-X,4,"Quick update, the battery life is surprisingly responsive. Expected better from Lumen. smh",2025-11-24,False
PR-013849,LUMEN-HUB-MINI,5,"After the latest update, the charging has excellent sound. This is getting old. ugh",2026-03-19,True
PR-013850,LUMEN-WATCH-X,1,"Three weeks in, the fit screen is hard to read. Also, the charging drains while idle. Also, the app freezes every few minutes. This is getting old.",2025-02-07,True
PR-013851,LUMEN-HUB-MINI,2,"Sadly, the firmware stutters constantly. Also, the onboarding onboarding is broken. Support, can you help?",2025-10-21,True
PR-013852,LUMEN-BUDS-2,3,"I love how this feels premium, but the firmware stutters constantly. This is getting old.",2025-12-01,True
PR-013853,LUMEN-BUDS-2,4,"Not gonna lie, the shipping has excellent sound.",2025-05-04,False
PR-013854,LUMEN-HUB-MINI,4,"For the price, the app has excellent sound. Would not recommend right now.",2025-05-06,True
PR-013855,LUMEN-BUDS-2,4,"Quick update, the charge won't hold a charge. Would not recommend righht now.",2025-08-31,True
PR-013856,LUMEN-WATCH-X,2,"Amazing job, Lumen—now my bluetooth disconnects at random. Also, the setup onboarding is broken.",2025-02-20,True
PR-013857,LUMEN-BUDS-2,3,Five stars for making sure the charging barely lasts 5 hours!! Just kidding. Hope the next patch sorts it out.,2026-05-28,True
PR-013858,LUMEN-BUDS-2,2,"I love how this has excellent sound, but the charging won't hold a chharge. Also, the account onboarding is broken. :/",2025-11-08,True
PR-013859,LUMEN-WATCH-X,2,"I love how this works exactly as promised, but the charge needs charging twice a day...",2025-04-22,False
PR-013860,LUMEN-HUB-MINI,5,"Quick update, the fit is surprisingly responsive. Hope the next patch sorts it out.",2025-01-05,True
PR-013861,LUMEN-WATCH-X,1,"For the price, the volume sound crackles.",2025-10-06,True
PR-013862,LUMEN-BUDS-2,3,"After the latest update, the case screen is hard to read!! Support, can you help?",2026-06-02,False
PR-013863,LUMEN-BUDS-2,2,Five stars for making sure the shipping arrived late. Just kidding. Expected better from Lumen.,2025-03-19,True
