review_id,platform,star_rating,review_text,app_version,review_date
AR-008425,ios,3,"Quick update, the app made my routine easier. This is getting old.",5.3.2,2025-01-30
AR-008426,ios,4,"I love how this works exactly as promised, but the login login never completes. Expected better from Lumen.",5.3.2,2025-02-03
AR-008427,android,1,"For the price, the interface stutters constantly. Also, the login setup loops forever.",5.5.0,2026-06-07
AR-008428,ios,5,"Three weeks in, the volume works exactly as promised. Please fix this.",5.5.0,2026-05-14
AR-008429,android,4,"I love how this made my routine easier, but the interface stutters constantly. Please fix this.",5.4.2,2025-11-14
AR-008430,android,4,"After the latest update, the wifi has excellent sound. Please fix this.",5.5.0,2026-02-01
AR-008431,ios,2,"Three weeks in, the audio sound crackles. Expected better from Lumen.",5.5.0,2026-06-24
AR-008432,android,1,"Three weeks in, the noise cancellation sound crackles. Expected better from Lumen.",5.3.2,2025-03-31
AR-008433,ios,1,"Quick update, the battery life barely lasts 3 hours. Hope the next pattch sorts it out.",5.4.2,2025-10-16
AR-008434,ios,2,"Quick update, the login instructions are confusing. Support, can you help?",5.4.2,2025-10-15
AR-008435,android,3,"Since yesterday, the performance lags after every tap.",5.4.2,2025-10-08
AR-008436,ios,2,"For the price, the charging drains while idle...",5.3.2,2025-05-14
AR-008437,android,2,"Honestly, the power drain dies before lunch!!",5.4.2,2025-12-03
AR-008438,android,2,"Not gonna lie, the installation onboarding is broken. Also, the performance stutters constantly. This is gettiing old.",5.3.2,2025-04-17
AR-008439,ios,2,"I love how this works exactly as promised, but the onboarding instructions are confusing. :/",5.3.2,2025-03-12
AR-008440,android,2,"Since yesterday, the app lags after every tap.",5.5.0,2026-06-17
AR-008441,android,1,"Three weeks in, the noise cancellation microphone sounds muffled.",5.4.2,2025-11-17
AR-008442,ios,5,"Not gonna lie, the login made my routine easier. Expected better from Lumen.",5.5.0,2026-06-08
AR-008443,ios,1,"After the latest update, the performance keeps crashing.",5.4.0,2025-06-28
AR-008444,android,2,"Not gonna lie, the setup account linking fails. Expected better from Lumen.",5.5.0,2026-06-18
AR-008445,android,3,"I love how this fits perfectly, but the interface lags after every tap. Also, the package arrived late. Would not recommend right now.",5.3.2,2025-01-11
AR-008446,android,4,"Not gonna lie, the app was easy to set up. Expected better from Lumen.",5.4.0,2025-08-02
AR-008447,ios,3,"Three weeks in, the login account linking fails. Hope the next patch sorts it out.",5.5.0,2026-05-02
AR-008448,ios,4,"After the latest update, the battery feels premium. Support, can you help?",5.4.0,2025-07-05
AR-008449,ios,2,"Sadly, the screen freezes every few minutes. Also, the battery barely lasts 2 hours. Hope the next patch sorts it out.",5.5.0,2026-05-14
AR-008450,android,3,"I love how this was easy to set up, but the firmware keeps crashing. This is getting old.",5.4.2,2025-11-02
AR-008451,android,2,"For the price, the app lags after every tap. #notimpressed",5.5.0,2026-04-03
AR-008452,android,4,"For the price, the fit was easy to set up. ugh",5.4.2,2025-10-14
AR-008453,ios,3,"For the price, the performance became painfully slow.",5.4.0,2025-08-01
AR-008454,android,4,"I love how this made my routine easier, but the charge needs charging twice a day. This is getting old.",5.3.2,2025-03-27
AR-008455,android,2,"Honestly, the audio volume is too low... Also, the charging won't hold a charge. Also, the pairing disconnects at random. #notimpressed",5.4.2,2025-12-27
AR-008456,ios,2,"Quick update, the sound noise cancellation got worse!! Please fix this.",5.3.2,2025-04-22
AR-008457,ios,3,"I love how this looks fantastic, but the screen hurts after an hour.",5.4.2,2026-01-29
AR-008458,ios,2,"Honestly, the installation fits perfectly. This is getting old.",5.4.0,2025-09-09
AR-008459,android,4,"Sadly, the battery has excelllent sound.",5.5.0,2026-02-05
AR-008460,android,2,"I love how this fits perfectly, but the interface becme painfully slow.",5.4.0,2025-08-13
AR-008461,ios,1,"Since yesterday, the case hrts after an hour. Expected better from Lumen.",5.5.0,2026-05-19
AR-008462,ios,3,"Not gonna lie, the battery life needs charging twice a day. Hope the next patch sorts it out.",5.5.0,2026-02-10
AR-008463,ios,1,"I love how this has excellent sound, but the wifi drops the connection. Support, can you help?",5.5.0,2026-02-17
AR-008464,ios,4,"Quick update, the charging dies before lunch...",5.4.2,2025-12-18
AR-008465,ios,3,"Amazing job, Lumen—now my setup onboarding is broken...",5.3.2,2025-06-06
AR-008466,ios,4,"For the price, the charge is surprisingly responsive.",5.5.0,2026-06-10
AR-008467,ios,1,"After the latest update, the interface became painfully slow. Also, the connection disconnects at random.",5.4.2,2025-10-16
AR-008468,android,1,"Honestly, the battery life needs charging twice a day.",5.4.0,2025-08-19
AR-008469,android,1,"Three weeks in, the microphone audio cuts out.",5.3.2,2025-01-10
AR-008470,android,1,"Honestly, the screen became painfully slow. Would not recommend right now.",5.4.2,2025-11-14
AR-008471,ios,2,"Honestly, the buttons hurts after an hour. Also, the screen stutters constantly. Hope the next patch sorts it out.",5.5.0,2026-02-24
AR-008472,ios,2,"After the latest update, the interface became painfully slow. Also, the battery life dies before lunch.",5.4.0,2025-07-16
AR-008473,android,2,"Sadly, the login login never completes. Also, the bluetooth refuses to pair. This is getting old.",5.4.2,2025-12-19
AR-008474,android,2,"Since yesterday, the audio audio cuts out. Expected better from Lumen.",5.3.2,2025-06-04
AR-008475,ios,4,"After the latest update, the power drain is surprisingly responsive.",5.4.2,2025-11-15
AR-008476,ios,2,"Since yesterday, the battery needs charging twice a day.",5.4.2,2026-01-30
AR-008477,android,2,"Three weeks in, the case screen is hard to read. Support, can you help?",5.3.2,2025-02-15
AR-008478,android,1,"Honestly, the account login never completes. Would not recommend right now.",5.4.2,2025-11-03
AR-008479,android,5,"Sadly, the installation feels premium.",5.5.0,2026-02-09
AR-008480,android,1,"Quick update, the onboaring login never completes. Also, the design screen is hard to read. Also, the wifi disconnects at random.",5.3.2,2025-04-28
AR-008481,ios,4,"Not gonna lie, the battery life dies before lunch. Support, can you help?",5.4.0,2025-07-29
AR-008482,ios,5,"Three weeks in, the setup is surprisingly responsive. Expected better from Lumen.",5.4.0,2025-08-08
AR-008483,android,1,"I love how this made my routine easier, but the battery dies before lunch.",5.4.0,2025-06-20
AR-008484,ios,4,"Sadly, the onboarding made my routine easier. Hope the next patch sorts it out.",5.4.2,2025-11-16
AR-008485,ios,3,"Amazing job, Lumen—now my sound audio cuts out.",5.3.2,2025-06-06
AR-008486,android,4,"Honestly, the design has excellent sound. Please fix this.",5.5.0,2026-06-17
AR-008487,ios,3,"Sadly, the battery was easy to set up. Hope the next patch sorts it out. :/",5.4.2,2025-12-30
AR-008488,android,3,"I love how this fits perfectly, but the firmware became painfully slow. Support, can you help?",5.5.0,2026-04-17
AR-008489,android,2,"Since yesterday, the installation setup loops forever. Hope the next patch sorts it out.",5.4.0,2025-09-23
AR-008490,ios,2,"After the latest update, the app stutters constantly. This is getting old. #notimpressed",5.4.2,2026-01-26
AR-008491,ios,1,"Sadly, the account onboarding is broken. Hope the next patch sorts it out.",5.4.2,2025-11-27
AR-008492,ios,2,"I love how this is surprisingly responsive, but the onboarding login never completes. Please fix this.",5.4.2,2026-01-02
AR-008493,ios,2,"Since yesterday, the sound microphone sounds muffled. Also, the wifi drops the connection. Hope the next patch sorts it out.",5.5.0,2026-02-12
AR-008494,ios,1,"Quick update, the sync refuses to pair. This is getting old.",5.3.2,2025-06-01
AR-008495,ios,3,"I love how this made my routine easier, but the interface became painfully slow.",5.3.2,2025-03-16
AR-008496,ios,1,"Three weeks in, the noise cancellation noise cancellation got worse. Also, the app became painfully slow.",5.5.0,2026-03-16
AR-008497,ios,1,"Five stars for making sure the battery won't hold a charge... Just kidding. Also, the screen lags after every tap.",5.4.0,2025-07-20
AR-008498,android,4,"Three weeks in, the noise cancellation fits perfectly. Hope the next patch sorts it out.",5.5.0,2026-06-11
AR-008499,android,3,"I love how this works exactly as promised, but the performance freezes every few minutes. Support, can you help?",5.3.2,2025-04-18
AR-008500,android,4,"Quick update, the case was easy to set up!! This is getting old.",5.4.2,2026-01-30
AR-008501,ios,2,"Sadly, the battery barely lasts 5 hours!! Also, the microphone sound crackles. Please fix this.",5.4.0,2025-08-24
AR-008502,ios,1,"Three weeks in, the firmware keeps crashing... Also, the sync drops the connection. This is gettinng old.",5.5.0,2026-04-28
AR-008503,ios,1,"Not gonna lie, the power drain won't hold a charge. Also, the firmware stutters constantly. Support, can you help?",5.4.0,2025-09-30
AR-008504,ios,3,"Three weeks in, the case fit is uncomfortable. Please fix this.",5.3.2,2025-06-12
AR-008505,android,1,"Since yesterday, the noise cancellation audio cuts out. Hope the next patch sorts it out.",5.4.2,2026-01-17
AR-008506,android,1,"I love how this fits perfectly, but the firmware freezes every few minutes. Support, can you help?",5.3.2,2025-05-24
AR-008507,ios,2,"After the latest update, the microphoe sound crackles. Please fix this. ???",5.3.2,2025-02-18
AR-008508,android,4,"Not gonna lie, the interface keeps crashing!! Support, can you help?",5.4.0,2025-08-18
AR-008509,ios,4,"For the price, the battery life is surprisingly responsive. Expected better from Lumen.",5.4.2,2026-01-18
AR-008510,ios,5,"Honestly, the charging is surprisingly responsive.",5.5.0,2026-06-25
AR-008511,ios,4,"Three weeks in, the performance is surprisingly responsive.",5.4.0,2025-06-19
AR-008512,ios,4,"Not gonna lie, the performance made my routine easier. Support, can you help?",5.4.0,2025-09-17
AR-008513,ios,5,"Sadly, the volume feels premium. Support, can you help?",5.4.2,2026-01-28
AR-008514,ios,1,"Sadly, the installation login never completess. Expected better from Lumen.",5.3.2,2025-04-14
AR-008515,android,4,"After the latest update, the volume made my routine easier.",5.4.2,2025-12-20
AR-008516,android,4,"For the price, the screen fits perfectly. Hope the next patch sorts it out.",5.4.2,2025-11-01
AR-008517,android,2,"Honestly, the battery life drains while idle.",5.4.2,2026-01-22
AR-008518,ios,1,"Honesttly, the screen keeps crashing. Also, the volume microphone sounds muffled. smh",5.5.0,2026-05-25
AR-008519,ios,2,Love paying premium prices so the login onboarding is broken... Expected better from Lumeen.,5.4.2,2025-12-18
AR-008520,android,1,"After the latest update, the noise cancellation sound crackles. Hope the next patch sorts it out.",5.5.0,2026-02-27
AR-008521,ios,3,"I love how this made my routine easier, but the microphone volume is too low.",5.3.2,2025-04-01
AR-008522,android,5,"Three weeks in, the interface fits perfectly. Please fix this.",5.5.0,2026-05-28
AR-008523,ios,5,"Sadly, the audio looks fantastic. Hope the next patch sorts it out.",5.4.0,2025-09-07
AR-008524,ios,2,"For the price, the interface stutters constantly. Would not recommend right now.",5.3.2,2025-01-08
AR-008525,android,1,"Three weeks in, the perormance keeps crashing. Also, the microphone noise cancellation got worse. Please fix this.",5.5.0,2026-05-29
AR-008526,ios,5,"For the price, the app fits perfectly. Please fix this.",5.4.0,2025-07-27
AR-008527,android,5,"Honestly, the charging made my routine easier.",5.4.0,2025-07-25
AR-008528,ios,2,Love paying premium prices so the interface keeps crashing. Hope the next patch sorts it out.,5.4.0,2025-08-24
AR-008529,android,1,"Since yesterday, the app lags after every tap. This is getting old.",5.4.2,2026-01-11
AR-008530,ios,1,"For the price, the noise cancellation noise cancellation got worse!! Also, the fit fit is uncomfortable. Would not recommend right now.",5.5.0,2026-03-13
AR-008531,android,5,"For the price, the replacement has excellent sound. Expected better from Lumen.",5.5.0,2026-03-13
AR-008532,ios,3,"Not gonna lie, the screen fits perfectly.",5.5.0,2026-02-04
AR-008533,android,4,"Three weks in, the bluetooth disconnects at random. Support, can you help?",5.4.2,2026-01-31
AR-008534,android,4,"Quick update, the charge fits perfectly. ugh",5.4.2,2025-12-04
AR-008535,ios,3,"I love how this feels premium, but the wifi disconnects at random.",5.5.0,2026-04-29
AR-008536,ios,2,"Not gonna lie, the battery won't hold a charge. Please fix this.",5.4.0,2025-09-02
AR-008537,android,2,"Since yesterday, the app keeps crashing. Also, the fit case scratches easily.",5.5.0,2026-02-23
AR-008538,android,1,"After the latest update, the sound volume is too low. Hope the next patch sorts it out. smh",5.4.2,2026-01-07
AR-008539,android,2,"Quick update, the firmware freezes every few minutes. This is getting old.",5.4.0,2025-07-30
AR-008540,android,3,"For the price, the package box was damaged. Would not recommend right now.",5.3.2,2025-05-07
AR-008541,ios,1,"Since yesterday, the screen stutters constantly.",5.5.0,2026-05-14
AR-008542,ios,5,"Three weeks in, the noise cancellation is surprisingly responsive. Please fix this.",5.4.2,2026-01-18
AR-008543,android,1,"For the price, the login account linking fails. Also, the design case scratches easily. Support, can you help?",5.5.0,2026-06-06
AR-008544,android,1,"Honestly, the app lags after every tap.",5.4.2,2025-12-07
AR-008545,android,2,"Sadly, the setup login never completes. Support, can you help?",5.3.2,2025-05-10
AR-008546,ios,4,"After the latest update, the interface works exactly as promised.",5.3.2,2025-05-24
AR-008547,android,5,"Honestly, the power drain was easy to set up. Hope the next patch sorts it out.",5.3.2,2025-05-01
AR-008548,ios,2,"Sadly, the app has excellent sound. Hope the next patch sorts it out.",5.4.2,2025-10-18
AR-008549,android,3,"Quick update, the connection disconnects at randomm. This is getting old.",5.4.2,2025-12-18
AR-008550,ios,1,"Sadly, the connection refuses to pair.",5.5.0,2026-06-30
AR-008551,android,2,"I love how this has excellent sound, but the charging drains while idle. Support, can you help?",5.5.0,2026-06-07
AR-008552,android,1,"Quick update, the case fit is uncomfortble. Please fix this.",5.3.2,2025-03-19
AR-008553,android,2,"Quick update, the app lags after every tap.",5.5.0,2026-03-10
AR-008554,ios,1,"Honestly, the charging won't hold a charge. Expected better from Lumen. ???",5.4.2,2026-01-05
AR-008555,ios,2,"Not gonna lie, the microphone noise cancellation got worse. Also, the account account linking fails. Expected better from Lumen.",5.3.2,2025-05-31
AR-008556,ios,2,"Since yesterday, the design hurts after an hour. Also, the login onboarding is broken. Also, the pairing forgets my device. Expected better from Lumen.",5.5.0,2026-06-10
AR-008557,ios,4,"Three weeks in, the volume works exactly as promised!!",5.3.2,2025-05-02
AR-008558,android,2,"Since yesterday, the case fit is uncomfortable. Support, can you help?",5.4.2,2025-10-02
AR-008559,ios,5,"For the price, the battery life fels premium...",5.5.0,2026-04-30
AR-008560,android,1,"For the price, the charge dies before lunch. Also, the firmware keeps crashing.",5.4.0,2025-07-17
AR-008561,ios,1,"Quick update, the login instructions are confusing. Expected better from Lumen.",5.4.2,2026-01-08
AR-008562,ios,2,"Since yesterday, the battery barely lasts 5 hours. Also, the buttons screen is hard to read. Hope the next patch sorts it out.",5.4.2,2025-12-12
AR-008563,android,1,"Sadly, the app freezes every few minutes. Also, the setup onboarding is broke.",5.4.2,2025-12-24
AR-008564,ios,2,"Since yesterday, the buttons screen is hard to read.",5.3.2,2025-05-20
AR-008565,android,2,"Since yesterday, the volume microphone sounds muffled. Hope the next patch sorts it out. ugh",5.3.2,2025-01-09
AR-008566,ios,3,"Sadly, the connection forgets my device. Hope the next patch sorts it out.",5.5.0,2026-04-04
AR-008567,ios,5,"Quick update, the app looks fantastic. Support, can you help?",5.4.2,2025-11-06
AR-008568,android,3,"I love how this fits perfectly, but the charging drains while idle. Also, the design fit is uncomfortable. Would not recommend right now.",5.5.0,2026-06-10
AR-008569,android,5,"For the price, the noise cancellation is surprisingly responsive. Expected better from Lumen.",5.4.0,2025-07-19
AR-008570,android,3,"Honestly, the screen stutters constantly.",5.3.2,2025-02-17
AR-008571,ios,4,"Sadly, the bluetooth works exactly as promised. This is getting old.",5.5.0,2026-03-08
AR-008572,ios,2,"Sadly, the login login never completes. Also, the buttons case scratches easily.",5.3.2,2025-06-10
AR-008573,android,1,"Honestly, the app freezes every few minutes. This is getting old.",5.4.0,2025-07-31
AR-008574,ios,4,"Amazing job, Lumen—now my onboarding login never completes.",5.4.0,2025-08-06
AR-008575,android,5,"For the price, the screen feels premium. This is gettting old.",5.5.0,2026-02-02
AR-008576,android,1,"After the latest upate, the wifi forgets my device.",5.5.0,2026-05-05
AR-008577,android,2,"Since yesterday, the audio is surprisingly responsive.",5.3.2,2025-05-21
AR-008578,ios,1,"Quick update, the fit buttons feel cheap. Hope the next patch sorts it out.",5.3.2,2025-01-02
AR-008579,ios,3,"Since yesterdayy, the volume microphone sounds muffled. Also, the package package was already open. Support, can you help?",5.3.2,2025-02-20
AR-008580,android,2,"Sadly, the case buttons feel cheap. Also, the power drain barely lasts 6 hours.",5.3.2,2025-02-14
AR-008581,ios,3,"Sadly, the audio volume is too low.",5.3.2,2025-01-10
AR-008582,android,3,"I love how this has excellent sound, but the charge barely lasts 4 hours.",5.3.2,2025-06-04
AR-008583,ios,3,"For the price, the screen screen is hard to read. Hope the next patch sorts it out.",5.5.0,2026-02-27
AR-008584,android,5,"Not gonna lie, the setup was easy to set up. Expected better from Lumen.",5.4.2,2025-11-26
AR-008585,ios,3,"Quick update, the bluetooth drops the connection. Hope the next patch sorts it out.",5.3.2,2025-06-05
AR-008586,android,1,"Love paying premium prices so the shipping replacement never came. Also, the screen freezes every few minutes.",5.3.2,2025-02-28
AR-008587,android,2,"Honestly, the login onboarding is broken. Expected better from Lumen.",5.5.0,2026-03-25
AR-008588,android,1,"Quick update, the bluetooth won't sync. Would not recommend right now.",5.4.2,2025-10-20
AR-008589,ios,5,"Honestly, the fit is surprisingly responsive... This is getting old.",5.4.2,2025-10-04
AR-008590,ios,2,"For the price, the bluetooth refuses to pair.",5.5.0,2026-02-27
AR-008591,android,2,"After the latest update, the audio audio cuts out. Also, the charge drains while idle.",5.3.2,2025-04-28
AR-008592,ios,5,"Quick update, the onboarding made my routiine easier. Support, can you help?",5.4.2,2026-01-14
AR-008593,android,4,"After the latest update, the charge works exactly as promised.",5.4.0,2025-07-06
AR-008594,android,1,"After the latest update, the wifi refuses to pair. Also, the login login never completes. Hope the next patch sorts it out. ugh",5.5.0,2026-03-05
AR-008595,ios,2,"Since yesterday, the design hurts after an hour.",5.4.0,2025-08-08
AR-008596,ios,2,"Since yesterday, the sync disconnects at random.",5.3.2,2025-03-01
AR-008597,android,4,"I love how this is surprisingly responsive, but the charging won't hold a charge. Hope the next patch sorts it out.",5.4.2,2026-01-03
AR-008598,android,4,"Not gonna lie, the account has excellent sound.",5.5.0,2026-03-20
AR-008599,android,3,"I love how this works exactly as promised, but the bluetootth won't sync. This is getting old.",5.5.0,2026-06-10
AR-008600,android,3,"Honestly, the setup instructions are confusing!! Also, the noise cancellation audio cuts out. Please fix this.",5.5.0,2026-02-23
AR-008601,android,5,"Honestly, the sound is surprisingly responsive. ???",5.5.0,2026-03-30
AR-008602,android,2,"Since yesterday, the microphone noise cancellation got worse. Also, the performance stutters constantly. Hope the next patch sorts it out.",5.4.2,2025-12-02
AR-008603,android,2,"Sadly, the sync forgets my device!! Also, the performance became painfully slow. Hope the next patch sorts it out.",5.3.2,2025-04-14
AR-008604,android,3,"Three weeks in, the installation has excellent sound.",5.4.2,2026-01-12
AR-008605,android,2,"Thrree weeks in, the screen became painfully slow.",5.5.0,2026-04-11
AR-008606,android,1,"Since yesterday, the performance stutters constantly.",5.3.2,2025-01-11
AR-008607,ios,1,"Not gonna lie, the wifi won't sync. Support, can you help?",5.3.2,2025-03-19
AR-008608,ios,2,"I love how this works exactly as promised, but the sync forgets my device. Support, can you help?",5.5.0,2026-05-18
AR-008609,android,2,"Three weeks in, the wifi disconnects at random. Hope the next patch sorts it out. ???",5.3.2,2025-06-04
AR-008610,android,2,"Exactly what I wanted: a device that keeps crashing. Also, the wifi refuses to pair. Hope the next patch sorts it out. ugh",5.3.2,2025-02-18
AR-008611,ios,4,"After the latst update, the charge dies before lunch.",5.4.2,2025-11-28
AR-008612,ios,3,"Honestly, the fit hurts after an hour. This is getting old.",5.5.0,2026-03-25
AR-008613,android,2,"I love how this has excellent sound, but the charging barely lasts 3 hours. Also, the volume sound crackles. This is getting old.",5.3.2,2025-06-07
AR-008614,android,1,Love paying premium prices so the noise cancellation audio cuts out. This is getting old.,5.5.0,2026-06-13
AR-008615,android,3,"Sadly, the design case scratches easily. Please fix this.",5.3.2,2025-06-03
AR-008616,android,2,"For the price, the design fit is uncomfortable. Support, can you help?",5.3.2,2025-02-25
AR-008617,ios,2,"Sadl, the bluetooth disconnects at random. Expected better from Lumen.",5.5.0,2026-04-20
AR-008618,android,4,"After the latest update, the firmware was easy to set up. Please fix this.",5.3.2,2025-02-13
AR-008619,ios,5,"For the price, the sound works exactly as promised.",5.3.2,2025-03-24
AR-008620,android,3,"Since yesterday, the package arrived late. Hope the next patch sorts it out.",5.4.2,2026-01-05
AR-008621,android,5,"Since yesteday, the app looks fantastic. This is getting old.",5.3.2,2025-05-30
AR-008622,ios,5,"Not gonna lie, the battery life feels premium.",5.3.2,2025-05-12
AR-008623,ios,5,"Sadly, the sync was easy to set up. Hope the next patch sorts it out.",5.5.0,2026-04-27
AR-008624,ios,2,"Not gonna lie, the firmware keeps crashing. Expected better from Lumen.",5.4.0,2025-08-07
AR-008625,android,1,"For the price, the bluetooth won't sync.",5.5.0,2026-02-25
AR-008626,ios,3,"Sadly, the power drain barely lasts 5 hours. Support, can you help?",5.4.0,2025-09-21
AR-008627,ios,3,"I love how this fits perfectly, but the sync won't sync. Support, can you help?",5.5.0,2026-04-02
AR-008628,android,2,"After the latest update, the sync refuses to pair. Also, the onboarding login never completes.",5.4.2,2025-11-07
AR-008629,android,2,"I love how this has excellent sound, but the login account linking fails. Please fix this.",5.4.0,2025-09-05
AR-008630,android,5,"I love how this looks fantastic, but the fit screen is hard to read. This is getting old. smh",5.3.2,2025-06-12
AR-008631,ios,1,"Three weeks in, the account onboarding is broken. Also, the buttons case scratches easily. Please fix this.",5.4.0,2025-07-29
AR-008632,ios,2,"Since yesterday, the sound sound crackles. Also, the wifi won't sync. Support, can you help?",5.3.2,2025-04-29
AR-008633,android,1,"Five stars for making sure the sync won't sync. Just kidding. Also, the onboarding account linking fails. Also, the fit hurts after an hour. Hope the next patch sorts it out.",5.3.2,2025-06-11
AR-008634,ios,1,"Since yesterday, the battery drains while idle. Also, the noise cancellation volume is too low.",5.4.2,2025-11-20
AR-008635,ios,3,"For the price, the login setup loops forever...",5.5.0,2026-03-29
AR-008636,ios,2,"Quick update, the account account linking fails. Also, the pairing drops the connection.",5.4.0,2025-08-17
AR-008637,android,5,"Quick update, the installation is surprisingly responsive.",5.4.2,2025-12-26
AR-008638,android,2,"Quick update, the screen fit is uncomfortable. This is getting old.",5.4.2,2025-10-30
AR-008639,ios,4,"For the price, the account login never completes. Also, the buttons fit is uncomfortable.",5.5.0,2026-05-31
AR-008640,android,3,"Since yesterday, the connection feells premium. Support, can you help?",5.5.0,2026-06-14
AR-008641,android,1,"Not gonna lie, the bluetooth drops the connection.",5.3.2,2025-06-13
AR-008642,android,1,"Three weeks in, the microphone volume is too low!!",5.3.2,2025-01-12
AR-008643,ios,5,"For the price, the login made my routine easier.",5.5.0,2026-05-17
AR-008644,ios,2,"Honestly, the wifi won't sync. Expected better from Lumen.",5.3.2,2025-02-10
AR-008645,ios,2,"I love how this feels premium, but the app lags after every tap. Would not recommend right now.",5.3.2,2025-06-10
AR-008646,ios,5,"For the price, the battery life fits perfectly. Hope the next patch sorts it out.",5.3.2,2025-05-13
AR-008647,android,1,"Quick update, the login instructions are confusing!!",5.4.2,2026-01-25
AR-008648,android,3,"I love how this looks fantastic, but the pairing refuses to pair.",5.3.2,2025-03-23
AR-008649,android,2,"Not gonna lie, the battery life needs charging twice a day. Also, the bluetooth drops the connection. Expected better from Lumen.",5.5.0,2026-06-15
AR-008650,android,3,"Sadly, the microphone sound crackles. This is getting old.",5.3.2,2025-03-12
AR-008651,android,5,"After the latest update, the installation looks fantastic... Expected better from Lumen. smh",5.5.0,2026-03-29
AR-008652,android,2,"Since yesterday, the volume sound crackles. Would not recommend right now.",5.5.0,2026-02-26
AR-008653,ios,2,"After the latest update, the power drain needs charging twice a day. Please fix this.",5.4.2,2025-10-28
AR-008654,android,2,"Honestly, the microphone microphone sounds muffled. Also, the screen hurts after an hour. Expected better from Lumen.",5.3.2,2025-06-13
AR-008655,android,2,"Not gonna lie, the screen made my routine easier. Please fix this.",5.5.0,2026-03-08
AR-008656,ios,2,"Three weeks in, the buttons hurts after an hour...",5.4.2,2025-10-16
AR-008657,ios,2,"For the price, the app freezes every few minutes. Would not recommend right now.",5.4.2,2025-10-18
AR-008658,android,3,"Since yesterday, the screen is surprisingly responsive. Would not recommend right now.",5.5.0,2026-03-19
AR-008659,ios,5,"Since yesterday, the interface looks fantastic. Would not recommend right now.",5.3.2,2025-03-03
AR-008660,ios,1,"Quick update, the sync refuses to pair.",5.4.0,2025-09-22
AR-008661,android,1,"After the latest update, the battery life drains while idle... Also, the wifi won't sync. Would not recommend right now.",5.5.0,2026-05-31
AR-008662,ios,2,"I love how this fits perfectly, but the volume volume is too low. Hope the next patch sorts it out.",5.5.0,2026-06-25
AR-008663,ios,2,"Three weeks in, the performance keeps crashing. Would not recommend right now.",5.4.0,2025-08-10
AR-008664,android,1,"Quick update, the installation login never completes. Also, the buttons case scratches easily. This is getting old.",5.4.2,2025-11-25
AR-008665,android,2,"Three weeks in, the wifi disconnects at random. Support, can you help?",5.5.0,2026-04-18
AR-008666,ios,1,"Amazing job, Lumen—now my account instructions are confusing. Also, the case fit is uncomfortable. Support, can you help?",5.3.2,2025-01-03
AR-008667,ios,2,"Not gonna lie, the interface became painfully slow.",5.5.0,2026-03-14
AR-008668,ios,1,"I love how this looks fantastic, but the pairing refuses to pair!! Support, can you help? ???",5.4.2,2025-10-16
AR-008669,android,1,"For the price, the wifi drops the connection!! Expected better from Lumen.",5.3.2,2025-04-08
AR-008670,android,3,"Three weeks in, the account is surprisingly responsive. Hope the next patch sorts it out.",5.5.0,2026-05-14
AR-008671,android,1,"Sadly, the screen became painfully slow. Please fix this.",5.4.2,2026-01-23
AR-008672,android,4,"Since yesterday, the battery won't hold a charge. Pleease fix this.",5.4.0,2025-08-05
AR-008673,android,5,"Three weeks in, the battery life works exactly as promised. Please fix this.",5.5.0,2026-03-14
AR-008674,ios,2,Love paying premium prices so the charging needs charging twice a day. This is getting old. ???,5.5.0,2026-02-10
AR-008675,ios,1,"Three weeks in, the bluetooth forgets my device. ugh",5.3.2,2025-02-24
AR-008676,ios,4,"Since yesterday, the screen fits perfectly. Please fix this.",5.3.2,2025-01-03
AR-008677,ios,5,"For the price, the firmware works exactly as promised. Hope the next patch sorts it out.",5.4.2,2025-11-05
AR-008678,android,3,"Three weeks in, the charge dies before lunch. Would not recommend right now.",5.4.0,2025-09-09
AR-008679,android,5,"After the latest update, the installation made my routine easier!!",5.3.2,2025-03-29
AR-008680,ios,4,"After the latest update, the design is surprisingly responsive. Expected better from Lumen.",5.3.2,2025-03-03
AR-008681,android,2,"Not gonna lie, the wifi disconnects at random. Expected better from Lumen.",5.4.0,2025-08-01
AR-008682,ios,2,"Sadly, the screen became painfully slow. Also, the case screen is hard to read. Also, the setup instructions are confusing. Expected better from Lumen.",5.5.0,2026-05-21
AR-008683,android,3,"Since yesterday, the case buttons feel cheap.",5.5.0,2026-06-02
AR-008684,android,5,"Quick update, the wifi has excellent sound. Hope the next patch sorts it out.",5.5.0,2026-05-15
AR-008685,android,1,"Three weeks in, the sound audio cuts out.",5.4.0,2025-07-25
AR-008686,ios,4,"After the latest update, the connection works exactly as promised.",5.3.2,2025-03-15
AR-008687,ios,1,"Sadly, the fit hurts after an hour. Hope the next patch sorts it out.",5.5.0,2026-06-15
AR-008688,android,5,"Three weeks in, the charge works exactly as promised. Expected better from Lumen.",5.4.2,2025-12-08
AR-008689,android,2,"Quick update, the onboarding onboarding is broken. Expected better from Lumen.",5.5.0,2026-06-30
AR-008690,ios,3,"Not gonna lie, the volume audio cuts out. Expected better from Lumen.",5.5.0,2026-06-03
AR-008691,ios,3,"Honestly, the login setup loops forever. Expected better from Lumen. #notimpressed",5.3.2,2025-05-02
AR-008692,android,3,"Honestly, the charging drains while idle. Expected better from Lumen.",5.5.0,2026-06-09
AR-008693,ios,5,"Three weeks in, the pairing fits perfectly.",5.3.2,2025-05-31
